,EM Rotor Speed (rpm),ad003a,ad004a,ad005a,ad006a,ad007a,ad008a,ad009a,ad010a,ad011a,ad012a,ad013a,ad014a,ad015a,ad016a,ad017a,ad018a,ad019a,ad020a,ad021a,ad022a,ad023a,ad024a,ad025a,ad026a,ad027a,ad028a,ad029a,ad030a,ad031a,ad032a,ad033a,ad034a
209,8320,72.92896688034843,85.70415821672738,74.58530982125768,87.405895298174,87.31345414851965,90.69639141764995,87.6577436506046,90.50934832669108,90.6524174620576,92.27654243719527,90.55405144153617,92.83706747154751,94.05165873202611,94.3247869591824,94.219487772007,94.52958328101339,76.52814824770299,86.33341453667789,76.22484019593995,88.25497022865417,87.133700520099,90.37208542041249,87.07275911128215,90.40035236161673,90.63436366018587,92.15528527105889,90.7727997382208,92.40461434454191,94.41186362055072,94.72047343995142,94.30853622846433,94.5595836221776
210,8360,71.66262632206062,89.36303803641722,72.78532024779392,90.89639604935454,87.23990986413298,90.28297654497216,87.8913835646503,90.26391667508832,90.58411005816251,92.05469187401873,90.48673328668238,93.42898133892348,93.97370057962283,94.03124084110615,94.11910230808849,94.27365028482,75.25740656486667,89.7906972829957,75.47574859550083,91.40392777936624,87.34500381562304,89.50648190682244,87.34852461643729,90.15805140757875,90.5444989159896,91.529639558926,90.60194461907977,92.45768272221201,94.74726551381444,95.11080862547742,94.50824143895605,94.35417976197213
211,8400,70.6502860684771,89.91112913477346,70.5262542937169,91.40994259801504,87.1656860777637,89.56748974841028,87.88208562094395,89.69107146742411,90.48873717511037,91.51486550387203,90.38707522762864,93.21290784280896,93.91529923712687,93.65285137111039,93.98118963796256,93.85225399920014,73.83640467453392,90.30798995259107,74.32731657680579,91.84996126002979,87.32209897811603,88.56773788254826,87.34947284065056,89.58844237120688,90.34833462469723,90.80385667218454,90.34111013998269,92.05905973202945,94.72542565258311,94.99586805762945,94.42915203742555,93.97755466998832
212,8440,70.72054476226918,89.51605406521323,70.21232154469213,91.00617251611885,87.11897462001089,89.34551395898873,87.78930669656273,89.50425367027735,90.4039272797298,91.3269720149421,90.30828212208584,92.92060613836526,93.88772117495178,93.48161024497773,93.85721659779824,93.62130850859309,73.06427243069996,89.91722669127438,74.25477029694741,91.4227138581308,87.2259719550366,88.34458746976995,87.22400127776373,89.31705573908579,90.15600873201875,90.59982780737332,90.11798014132566,91.7270695938227,94.52090565735558,94.69015828754955,94.22850351200961,93.67660013912436
213,8480,70.57083025165917,86.75335220173439,71.09283961437472,88.23603905565716,87.10595642073935,89.32676673092418,87.42374036773649,89.39331260175146,90.35627547735947,91.23369561784259,90.27373343957046,91.98402609604906,93.86433325364224,93.64917683700943,93.7976586496082,93.85908912401347,72.94397853201613,87.18654799141815,75.04750158056416,88.69524421217389,86.94499044108949,88.8916314949502,86.83472195205526,89.31887057236835,90.08852804352944,90.91171172970355,90.0387409835246,91.32869228511768,94.0153108247242,94.16670799165887,93.82614741983855,93.84096551446255
214,8520,69.2770998627152,83.49978186461726,72.68049693933709,84.9944610534709,87.08636398153419,89.60898609845708,87.18602357930283,89.5457819084582,90.33884268963759,91.84516732970933,90.29755044602092,92.01862565456085,93.8325009726905,93.92887025529868,93.7641092037889,94.33323049598941,73.0706954836579,83.94449919278054,75.72668926733355,85.62787480626409,86.79861126251464,89.29883055406273,86.60881278492255,89.45843040310385,90.12109528092246,91.64653455431426,90.06333235956176,91.74052649008058,93.72170127485902,94.04218291995599,93.59174696121016,94.27647385826502
215,8560,67.97902577578391,80.98378923620427,72.41553290823605,82.53752373158841,87.04556135924717,89.43402210513372,87.07928063284612,89.31602128857574,90.32067833170717,91.88647076599369,90.29294774761584,91.95200321729286,93.80672378109509,93.86238635345784,93.73947312125102,94.27463141463733,72.63649381771982,81.54505459878442,75.54229314345892,83.37040355923511,86.72563637571386,89.10151152346266,86.53797714022132,89.16589540133872,90.13226911203263,91.71096377999446,90.0675772711941,91.74651297871024,93.62201027017585,93.86340989975126,93.51230319108399,94.21642856717355
216,8600,67.23631913644176,79.58755432502531,72.68791122240418,81.33164444229996,87.03145457298825,89.64611725272114,87.09008701133155,89.49561765798725,90.32000312093118,92.21349486834463,90.31550748354022,92.27437098156095,93.78710163529482,93.94269135511377,93.72984215489595,94.41991241588056,72.58084767595712,80.40036424554276,75.90121330115637,82.35177654451294,86.76046529386254,89.22046717412178,86.56889557924494,89.22771100849579,90.18671084328643,92.00412464069407,90.10918493636625,92.02800455568214,93.59131039825351,93.89731803916605,93.48359212597197,94.34232567144437
217,8640,66.89392061285709,79.31351318879814,73.47636819573398,81.25425911385564,87.04061529879532,90.21407103706805,87.20144299961412,90.03139063428252,90.34617139941189,92.81762601642157,90.37876978814063,92.89061439139164,93.76561771656051,94.1952947069964,93.74104248646904,94.80418278636408,72.69813777723846,80.26025967826583,76.77345536551657,82.37998988845114,86.8870481337707,89.66068557148586,86.68235643655976,89.65397130405835,90.30811305414103,92.5530609476958,90.20752131083543,92.57899030656388,93.5735589966039,94.09580367352,93.46686143217826,94.68164138266232
218,8680,67.05608309799597,79.70759121668985,72.4069897131506,81.42816748461038,86.9806073426986,89.33406500025869,87.31773351217846,89.13747181809319,90.31431001159133,91.83043802948524,90.26919481509204,91.92335221923962,93.74555339445222,93.80930952930312,93.72145950075522,94.22267198601035,71.69425195328944,80.4571808495281,75.26967156789668,82.17712574293134,86.86265571467372,88.8547577054859,86.83231818468768,88.87283667458479,90.18058121615073,91.66558360038893,90.0775831291579,91.68505908369954,93.57531561001643,93.80943570544255,93.48100251278942,94.14299795249394
219,8720,68.27628662243056,80.61869060952942,73.76532174930377,82.32333936235386,86.9931093932086,88.69859999305335,87.7606092962485,88.5126053271132,90.37394433871356,91.23127136370746,90.2027006215428,91.33745667192596,93.74868133978411,93.78760214298237,93.75337342561318,94.12492735346513,71.77542044430103,81.04455816502539,75.17761023083027,82.64755899146122,86.98569854439828,88.3300194506435,87.3676598863259,88.35457117383598,90.1586644683244,91.15548236246454,90.004867681483,91.10390742967085,93.64771973940273,93.87634606253161,93.58153055827665,94.05831605505504
220,8760,68.7757719320413,80.91850271361695,74.8004670110773,82.68743921266369,87.00254468128111,88.69096784003155,87.98812296745126,88.4886435557668,90.41733276784035,91.19632987108983,90.184074402785,91.27944523847695,93.74157961467988,93.91160805580515,93.79376007091349,94.28250329486637,72.7391395644319,81.31395463928934,75.64810579754804,83.0877583046883,87.02107504196412,88.41310031983524,87.6132152725912,88.42288590811853,90.20043196458316,91.18164405459873,90.01032933304828,91.12112943612271,93.71139666463093,94.07724127893815,93.65067059630782,94.24809426368925
221,8800,67.48422443633741,81.87663253121018,72.85477365080054,83.60105482046286,86.94161987653716,89.04561526126243,87.38362039911661,88.86389925880104,90.31458482232532,91.17887556355629,90.16757057502846,91.32762985223444,93.68511401000791,93.73964541533078,93.75960398438599,94.09201406182314,73.46641177491034,82.4800939384504,74.6909082392749,84.4682440371581,86.73633330915834,88.79376613049251,86.91857820857884,88.86522652547981,90.1950905653055,91.19799664325203,90.09635781944071,91.3050190787805,93.728512975726,94.05960538136684,93.61361322827014,94.17433853989864
222,8840,67.20856458595605,82.31390461660564,72.88036367726698,83.86423854775843,86.88534984811382,89.17918111544061,87.15161474638236,88.9241287833633,90.21753176144138,91.33374210863239,90.1092012061895,91.48820156159063,93.65052502109263,93.75127356549666,93.66561518730532,94.12597540318683,73.69463536070961,82.91267382947498,74.61687937499556,84.71491796899821,86.62019679326791,88.80633023433793,86.66296179066947,88.86001233995442,90.03978385768987,91.29476203857608,89.96036586290944,91.43224029642545,93.65061019277493,94.066492673009,93.51811483244605,94.16717475448411
223,8880,68.27839868958148,82.83649101776416,74.80057855283644,84.0082285111126,86.87439299336697,89.82093737216574,87.17062980680112,89.35604499797384,90.15130919206383,91.88631910061733,90.05054158869805,91.99765884723254,93.62827670163902,94.11167690914702,93.57987075999057,94.62164208693436,74.40372380359838,83.30705525100404,75.74268416115872,84.80475447716557,86.72283123633788,89.22926476052353,86.68035421323879,89.17383192252598,89.86830479524778,91.81251524416793,89.78672181640279,91.90239088268727,93.54092872602486,94.35552722086149,93.4174252092049,94.53157522835215
224,8920,70.45839630870547,83.45191557063514,75.55510754657597,83.99188351275866,86.88373449101107,89.98757335407689,87.39775620958703,89.21857367210492,90.18905913150503,91.52544926690973,90.00818929869584,91.90362341084663,93.61736241909557,94.29073611822106,93.56815838352833,94.81241816448296,74.33100410821709,83.68230390684715,75.90906416964283,84.79778342239838,87.13924067024884,88.97558325797377,86.97110189948569,88.89276250947104,89.8452844245113,91.6436503105654,89.71809489080951,91.8132906563745,93.51035679284425,94.57031889264721,93.4119493288985,94.53508846994417
225,8960,71.98321339761785,83.39985066552133,76.6768145010452,83.870462389393,86.93953812059858,89.66751577191899,87.91334858670919,88.81543295658032,90.30547507437844,91.22964079742262,89.99350403191265,91.70386302009214,93.61750609534229,94.53515993320495,93.60408670136164,95.05951971684343,74.35194420305727,83.40648824600501,76.63257466614357,84.20467732471448,87.42911705751882,88.5748466389863,87.5654932888959,88.48243248462566,89.92155828078319,91.47548525179718,89.6890218864672,91.55170691432599,93.51204922488911,94.76001185162136,93.45428522305849,94.67299650310673
226,9000,71.95011018753074,82.67686978498736,76.61026881562225,83.14716615100573,86.93311269805314,89.33493676831898,88.07610431296288,88.55524469538808,90.3319099453164,90.99881219389987,89.97538549042723,91.48873021010715,93.61068337371313,94.39845556391529,93.6006037249294,94.90618679722147,74.15539492418105,82.66238716275777,76.86611025886839,83.24527724510652,87.4148790460128,88.32542657437034,87.7607069212621,88.21804274066027,89.93176646041266,91.28483326061811,89.6585937400724,91.31658636366996,93.49682126176388,94.57607578628395,93.45860604919991,94.51804440166018
227,9040,72.82966814003326,81.61369679044691,77.72369403389006,82.98072732246867,87.0124416555732,88.57134266362317,88.61908519673284,88.06231065470833,90.46686978370423,91.12836648310775,89.97801670549016,91.4760506613162,93.62635666073841,94.5600492713683,93.64296406487668,95.04927937627741,74.59826490181557,81.51895582939017,77.92937580989812,82.12672358215862,87.45875418044409,87.94473362773775,88.38891924928919,87.84101679984865,90.02554766236071,91.2877202811577,89.6359294004389,91.10815786014699,93.56125433473393,94.6360784988546,93.55876549229485,94.71336287835582
228,9080,73.50094087929533,81.82511722366806,78.54663402805043,83.65268795894094,87.10015644537494,88.38030261612069,89.03668322842836,88.0099927409515,90.5881985317792,91.46151214695267,89.99579334869254,91.70120747579729,93.64094971444509,94.75222398436861,93.69180319612545,95.26156052544715,75.1932795560175,81.9320359827792,79.02947442380545,82.53839014276785,87.56156627733034,87.9933830721449,88.88800610845651,87.85876866572025,90.13539159137906,91.52883602333178,89.6552598240365,91.24318529018369,93.63567996862034,94.78168202323387,93.66275850890986,94.98254070579762
229,9120,72.26011279463162,82.39246981397707,76.50046797850894,83.80566476987488,86.95949215165213,88.56600196905447,88.17083073051167,88.3233500000247,90.35316178923865,91.49202874100807,89.97753589227116,91.6058469433433,93.57205442880434,94.27266966171429,93.57188708724391,94.66541468416449,75.06615905856505,83.15297697221561,78.28059729627553,83.57940238148217,87.05183666199845,88.28073236523335,87.96297364722392,88.16792787626709,90.00287551010219,91.48972389151078,89.70598244258818,91.34055748381601,93.49627845402321,94.29418649668561,93.4664382569673,94.53565325437681
230,9160,71.14025851231253,81.89383332434764,74.62047027782728,83.1465574979434,86.84802026165401,88.39440047667554,87.5751076246681,88.21366655060325,90.18112908909026,91.17994211981193,89.92207774775542,91.25672775765494,93.52363552725699,94.00163600502395,93.48006768173758,94.24686662378767,74.86322538053994,82.84128385284156,77.34988467462304,83.22630554449104,86.72030560063662,88.16524587045322,87.34206255728849,88.07784375690714,89.87027664750975,91.16787411132016,89.68606871682022,91.08259788069435,93.40759961827763,94.03263740236275,93.34632619991245,94.19134466010087
231,9200,71.03023434804352,81.33011139262165,73.7015292647583,82.53936304296012,86.78887837087058,88.37460833139491,87.24820218980584,88.24726636181082,90.08269243001983,91.10595309019553,89.88284229755232,91.17438581293072,93.48788879272499,94.09143648456745,93.41711083463281,94.26393009206029,74.94467402685638,82.20993417245971,76.83796185379633,82.66382341679412,86.56854746947684,88.15674018968969,86.99587385661505,88.14459994137798,89.78136861264096,91.06226785934659,89.67242486191682,91.00465559829738,93.34991293888515,94.12049277886352,93.27758605811886,94.20023477335809
232,9240,71.74674151877541,80.64837062929482,73.39645175564308,81.84219689115781,86.75087075495429,88.1775894681921,87.07539142959895,88.10334779296683,90.0313419301188,90.89008774318829,89.83834511280426,90.9788291212969,93.45527013947951,94.14180524801526,93.36758041762153,94.24159681821406,75.24761275485643,81.33497976936177,76.43067360825245,82.00716106460625,86.52125010442447,88.0243253080853,86.74170552224238,88.0771064637986,89.67575486509466,90.85117019372623,89.65435448168755,90.79160849420683,93.28599234687576,94.18819073820536,93.2214501960826,94.16071697090887
233,9280,72.85924478040185,81.14054729106007,73.63238911550064,82.26800780908759,86.73428287760215,87.96605845678413,86.94000879568281,87.95233760665789,90.00300561403733,90.70835928000916,89.80175554216473,90.89044422242488,93.42292104400738,94.21771781975951,93.32737471672087,94.27475758579266,75.66261831746363,81.49282246220827,76.22213435675324,82.29236412117609,86.53176574716,87.90062101119102,86.57660218120103,88.02415679792301,89.59991021555001,90.69233609215189,89.64291864436929,90.635208102337,93.23947682436136,94.27809129834814,93.1831412393688,94.13307080637851
234,9320,74.13409779799088,82.20224927726834,74.78604366156578,83.41952164470443,86.73267643991895,87.83313972199956,86.98157689456069,87.8572811785479,90.00697869626109,90.8141854059874,89.78137123599805,91.076951474298,93.39941091013424,94.57627860461542,93.30206030140026,94.67150657098634,76.44431747244812,82.23802947914002,76.54627385565564,83.07590419811349,86.60424050462474,87.7535008649947,86.55248922308017,87.98019743036868,89.5737860443276,90.76385582986742,89.55888580568757,90.67217899014565,93.22922446399707,94.63750713037066,93.14595661309225,94.41510673840173
235,9360,73.86585068450324,82.27459811144321,74.30720286645251,83.5174797319357,86.68801086774053,87.85741705624372,86.91959996488309,87.84558412762821,89.97371585320454,90.69425716600988,89.75445938235609,91.00041003533129,93.38050526069131,94.3620341423009,93.28105811571385,94.46030128813902,76.74754809806342,82.4348858967357,76.84912630758775,83.38618571971423,86.5227043480577,87.71492901145427,86.43051826112485,87.93335533856495,89.52853642516054,90.63188790618719,89.50490851032691,90.62220733194884,93.23110340065202,94.46345527726463,93.13175717233494,94.250245153165
236,9400,73.45521017197746,80.53167606084972,73.68824614448295,81.56010697726057,86.66004071737889,88.00879587344873,86.8154945355633,87.89517243818176,89.95023981628684,90.51264088481106,89.73185019937475,90.73501652186268,93.36430964237296,93.93778543301524,93.27347707718147,94.04443177743391,76.74806587583271,80.8411848529879,77.07180186899684,81.77686108021113,86.39622587932274,87.89545189013603,86.30450079782128,87.94485002091665,89.50030912153478,90.53767809601135,89.49699611063828,90.5520056931657,93.18314285705074,94.01286461852163,93.1007097184409,93.91372149879281
237,9440,73.74504742636816,79.85182377565779,73.55891779255208,80.2802357922905,86.67290053794255,88.0265084687055,86.82489945889996,87.93319324789358,89.97186600017359,90.3710810526472,89.71875407466476,90.57076777124433,93.34885523681861,93.57340879102583,93.26878756893983,93.6839272808602,76.55412360080776,80.12546245000686,77.25493978629552,80.74491206232847,86.36118493482164,88.03125346649279,86.30318659819999,88.02317882345787,89.50711198418824,90.47702552623667,89.5105478207717,90.5118087846325,93.15028046439048,93.6133636890834,93.08929824405978,93.59970995494193
238,9480,74.03151952481258,80.31999967821503,73.6124338301251,80.21112446933174,86.70856582045434,88.15258475266141,86.87217945232113,88.09646099226173,89.99491720507477,90.37830085533919,89.69727537585595,90.66064980816664,93.3260351512922,93.26236651610195,93.24226889836724,93.4336579677342,76.37036486485874,80.48289890960046,77.4937401757366,80.73705402080967,86.3950816934848,88.23540522657103,86.31291428328346,88.22482367356534,89.49355503804519,90.55181077560563,89.45971303793516,90.66534832618778,93.11576356848624,93.30591602490321,93.04744023340996,93.38970416507435
239,9520,74.09515688395362,80.16910133461288,74.09200054211195,80.28995479817551,86.72182313012776,88.3078413971783,86.99432041690811,88.31566080744365,90.00857086009019,90.6467043067582,89.67941809390275,91.08779696811132,93.31023783352052,93.22333931051061,93.22985152866012,93.45419123065993,76.14586478709813,80.35656405619619,77.53570064855433,80.68753699322963,86.43550144426072,88.45087985350486,86.44352925065712,88.47016701696467,89.48908782464699,90.89465794941702,89.40411906201378,91.10445362441911,93.10213397696353,93.27526007548472,93.02973423554559,93.4158221906662
240,9560,73.23833980698109,79.46525580165522,74.73175240631494,80.09990830644044,86.68169439281215,88.39343721963934,87.32552025057507,88.54827462324069,90.01827806935785,90.97925699788321,89.66848999092863,91.72421817784061,93.31070000216728,93.34128812397849,93.2482846496431,93.59348223839936,75.17464919819746,79.58798714967051,77.14992443895747,79.95400893719095,86.52216214210002,88.61350296466668,86.87923089405072,88.72573376799667,89.52301944058057,91.3770274291319,89.3614450179765,91.73606167622893,93.12278356100998,93.38522052591978,93.06894866394417,93.52118870862878
241,9600,71.88460393030873,78.40423875243138,74.47829975434358,79.48272340633864,86.60339442861448,88.1874883214447,87.41045254162844,88.3586526309111,89.97583581501716,90.90407245336552,89.6601070157895,91.67251335614174,93.30111796740313,93.29176547135758,93.2477469951018,93.50559360047907,73.99939039523109,78.7064564384551,76.41340856514765,79.03165760579131,86.49254515139282,88.38787990498881,86.98929843430571,88.50007719674929,89.53119915491357,91.30225470169793,89.34020751824603,91.66392040707377,93.11521281416633,93.33332694600222,93.06448151472345,93.42716355833838
242,9640,70.85185816191628,78.49394660994967,73.82490324311024,79.69626355508345,86.5374734136139,88.06390333180741,87.32840965798599,88.23115309764268,89.91745760147862,90.78925199993611,89.66204058939866,91.51149497091592,93.28194160580512,93.20546732431686,93.22951217981506,93.36589685467517,73.1144738429735,79.0543971862657,75.92802948951078,79.20074039491334,86.42367736244013,88.22046149309392,86.86173431261159,88.31134595615379,89.5317472035843,91.13371036358888,89.34905710652916,91.46493017048866,93.08279408149073,93.24541665642596,93.02044969969323,93.28837092962928
243,9680,70.61357416919344,78.60173582844655,73.31726758295757,79.93967695803636,86.51590735254172,87.97581501215765,87.25246517851424,88.04046615345798,89.88717524011022,90.59770675354994,89.69825977966732,91.08130211069096,93.27283822691739,93.17142512441609,93.21966674782281,93.3067007857203,72.60581530683714,79.23615380208294,75.6068177697356,79.46617643888271,86.42555385106084,87.96010633421288,86.73691187194913,87.93353238416324,89.58797949715596,90.7375968086703,89.40492962511303,90.8793803500935,93.0651961706904,93.20302963869096,92.981846461145,93.20832021043886
244,9720,69.85156605185635,77.69610349808667,71.29359782744872,79.01155479982627,86.47550251613492,88.02461985889545,86.97447448219053,88.01781626812895,89.80685509994102,90.45233171989261,89.72117946224294,90.72269720691264,93.26221110172713,92.95335250873471,93.19057584107681,93.03945923927509,71.99913666996088,78.75293365903929,74.70420685853404,78.8911777447186,86.31103484044436,87.89663728704687,86.38924211821637,87.74886199343209,89.60379980727055,90.43164345679077,89.44617124590383,90.45237279256577,93.03907285669369,92.98507545420455,92.92326506152499,92.98062545499485
245,9760,68.46213346789892,76.92694622285936,69.18158455962225,77.95379739479273,86.38074511343567,87.52936531733945,86.66470338948827,87.51162140222317,89.71002000815189,90.0993597884311,89.63540668923417,90.19701720848828,93.21747250659051,92.75671269738024,93.1267436375157,92.7683534582855,71.50432079691926,77.87181974909826,73.54446865131116,78.19999550490637,86.09233140425232,87.42975247035741,86.08296811007185,87.34905875244053,89.45168017789734,90.07258948604488,89.34241776933506,90.04842169007719,92.9785160381706,92.77995836662203,92.86574288623862,92.7461219485688
246,9800,67.66313521915134,77.28546057710173,68.3520919287548,78.15333088917174,86.32136069917222,87.28992880727075,86.50317760760836,87.30249343201615,89.65855522718064,89.96012563921951,89.57486493228643,89.99690080128946,93.180364201944,92.70609505177308,93.08318647790601,92.6835474936814,71.42042032193687,77.8615969171735,72.94154278152804,78.46510539060723,85.96717797003532,87.23900315899634,85.93884983132432,87.24685368198939,89.3563369455741,89.95834552609763,89.2767310942851,89.9463534793412,92.93364918182525,92.72372905283768,92.8283368489914,92.67340098777103
247,9840,68.08595607588846,78.44355156172982,68.86966830345708,79.26967952875194,86.30129597630686,87.4165192987469,86.46641960626252,87.46913234761851,89.64131082389953,90.06129854514391,89.5588029516798,90.09116325806474,93.15969988102223,92.79084404220771,93.06181875692974,92.76999854059902,71.76657838437134,78.84308884892272,73.14732473344783,79.4377455604233,85.93302246566971,87.42988256673767,85.90537832559878,87.46100052680777,89.3371808812484,90.07426899823511,89.27150593151435,90.07462568967085,92.9115132553591,92.8108982169362,92.80688155374598,92.75265358915404
248,9880,69.07061408483258,79.34505516229748,70.09674460243575,80.21025544009036,86.2984903765849,87.64556004435948,86.49294833440183,87.71456042331131,89.62494445594713,90.22803194912868,89.55179672144469,90.25664958202353,93.14578667384362,92.9111084661367,93.05580225122931,92.90184205816566,72.29377019830173,79.64032914332817,73.81902662208388,80.17805081918311,85.93045097956625,87.70601067650851,85.92574228015322,87.74370906929553,89.33390215181407,90.2669516427187,89.26854599425477,90.27635387393596,92.89870251922909,92.94262163895436,92.79012817799895,92.8811168993527
249,9920,70.19336410053855,78.99009235429475,71.68875704887546,79.9671864745198,86.33228916399501,87.9596969095664,86.50730353250563,87.99928255169263,89.6159711440736,90.30684608042654,89.5465087284542,90.35726984197146,93.14098578586322,92.91771225531262,93.04513809679186,92.92069979959797,72.61232480625232,79.40107484687253,74.1826369754608,79.85733462965514,85.95468776395921,88.04022743601779,85.98294405999626,87.96896533384029,89.34223748355646,90.37799514930407,89.26869352177165,90.39594012338367,92.89946416710107,92.97742890060692,92.78345242188549,92.92573203725438
250,9960,71.15743708785432,79.12252187987036,72.61575239762878,80.19319532331136,86.37565157122602,88.40024073493564,86.53666243174656,88.40367133449152,89.61431571734096,90.44301117616875,89.54553657651931,90.53294385773135,93.14420780144775,92.96663450510637,93.02087229143523,92.9761626591693,73.15759176583575,79.73513945087602,74.84356086108991,80.12846220557202,86.01136890603003,88.47159888829137,86.02389325773802,88.29585911741715,89.3616433888867,90.53981407987632,89.28150965986879,90.5493201926586,92.91559322842278,93.05123471666555,92.78918303593332,92.98126352662447
251,10000,71.18741087567045,79.16192051651934,72.83014636939586,80.22262349726367,86.37354227566348,88.68637228696123,86.61860213360433,88.67008789103497,89.5980494914063,90.58756278939698,89.53391914252683,90.64462191682733,93.14065702702386,93.04222493506579,92.99859734645585,93.0392663867,74.03472932044059,79.92016126477657,75.40162678131554,80.21623468388174,86.03917184882044,88.73483939184185,86.05673058004841,88.52924497244301,89.35453938993945,90.66583880997135,89.29101302444899,90.62697671934588,92.9229980378122,93.12720006371669,92.79198509011746,93.02409648731725
